fecha,punto,pixel,banda,reflect,latitud,longitud
2023-12-12,3,1x1,B04,0.2512,-58.8652232,-27.4664385
2023-12-12,3,1x1,B05,0.2363625,-58.8652232,-27.4664385
2023-12-12,3,1x1,B06,0.18845625,-58.8652232,-27.4664385
2023-12-12,3,1x1,B07,0.18514375,-58.8652232,-27.4664385
2023-12-12,3,1x1,B08,0.1806,-58.8652232,-27.4664385
2023-12-12,3,1x1,B8A,0.174475,-58.8652232,-27.4664385
2023-12-12,3,1x1,B11,0.16598125,-58.8652232,-27.4664385
2023-12-12,3,1x1,B12,0.16169375,-58.8652232,-27.4664385
2023-12-12,3,3x3,B01,0.18627083333333333,-58.8652232,-27.4664385
2023-12-12,3,3x3,B02,0.20373333333333332,-58.8652232,-27.4664385
2023-12-12,3,3x3,B03,0.22767777777777776,-58.8652232,-27.4664385
2023-12-12,3,3x3,B04,0.24355555555555555,-58.8652232,-27.4664385
2023-12-12,3,3x3,B05,0.23542708333333337,-58.8652232,-27.4664385
2023-12-12,3,3x3,B06,0.18744375,-58.8652232,-27.4664385
2023-12-12,3,3x3,B07,0.18475972222222223,-58.8652232,-27.4664385
2023-12-12,3,3x3,B08,0.17615555555555557,-58.8652232,-27.4664385
2023-12-12,3,3x3,B8A,0.1745548611111111,-58.8652232,-27.4664385
2023-12-12,3,3x3,B11,0.16634513888888888,-58.8652232,-27.4664385
2023-12-12,3,3x3,B12,0.16143125,-58.8652232,-27.4664385
2023-12-12,4,1x1,B01,0.18284375,-58.8634207,-27.4679387
2023-12-12,4,1x1,B02,0.2212,-58.8634207,-27.4679387
2023-12-12,4,1x1,B03,0.25,-58.8634207,-27.4679387
2023-12-12,4,1x1,B04,0.26,-58.8634207,-27.4679387
2023-12-12,4,1x1,B05,0.24771875,-58.8634207,-27.4679387
2023-12-12,4,1x1,B06,0.196025,-58.8634207,-27.4679387
2023-12-12,4,1x1,B07,0.19543125,-58.8634207,-27.4679387
2023-12-12,4,1x1,B08,0.1832,-58.8634207,-27.4679387
2023-12-12,4,1x1,B8A,0.18335625,-58.8634207,-27.4679387
2023-12-12,4,1x1,B11,0.17473125,-58.8634207,-27.4679387
2023-12-12,4,1x1,B12,0.1704625,-58.8634207,-27.4679387
2023-12-12,4,3x3,B01,0.1827611111111111,-58.8634207,-27.4679387
2023-12-12,4,3x3,B02,0.21417777777777777,-58.8634207,-27.4679387
2023-12-12,4,3x3,B03,0.24766666666666665,-58.8634207,-27.4679387
2023-12-12,4,3x3,B04,0.25575555555555557,-58.8634207,-27.4679387
2023-12-12,4,3x3,B05,0.2456326388888889,-58.8634207,-27.4679387
2023-12-12,4,3x3,B06,0.19409375,-58.8634207,-27.4679387
2023-12-12,4,3x3,B07,0.19316875,-58.8634207,-27.4679387
2023-12-12,4,3x3,B08,0.1833555555555556,-58.8634207,-27.4679387
2023-12-12,4,3x3,B8A,0.18179305555555555,-58.8634207,-27.4679387
2023-12-12,4,3x3,B11,0.17311319444444442,-58.8634207,-27.4679387
2023-12-12,4,3x3,B12,0.16867291666666667,-58.8634207,-27.4679387
2023-12-12,5,1x1,B01,0.19188125,-58.8622547,-27.4690254
2023-12-12,5,1x1,B02,0.2252,-58.8622547,-27.4690254
2023-12-12,5,1x1,B03,0.2666,-58.8622547,-27.4690254
2023-12-12,5,1x1,B04,0.2668,-58.8622547,-27.4690254
2023-12-12,5,1x1,B05,0.25475,-58.8622547,-27.4690254
2023-12-12,5,1x1,B06,0.20744375,-58.8622547,-27.4690254
2023-12-12,5,1x1,B07,0.2077,-58.8622547,-27.4690254
2023-12-12,5,1x1,B08,0.1893,-58.8622547,-27.4690254
2023-12-12,5,1x1,B8A,0.19455,-58.8622547,-27.4690254
2023-12-12,5,1x1,B11,0.19126875,-58.8622547,-27.4690254
2023-12-12,5,1x1,B12,0.1836625,-58.8622547,-27.4690254
2023-12-12,5,3x3,B01,0.19160694444444443,-58.8622547,-27.4690254
2023-12-12,5,3x3,B02,0.22386666666666663,-58.8622547,-27.4690254
2023-12-12,5,3x3,B03,0.2622,-58.8622547,-27.4690254
2023-12-12,5,3x3,B04,0.26726666666666665,-58.8622547,-27.4690254
2023-12-12,5,3x3,B05,0.25593611111111114,-58.8622547,-27.4690254
2023-12-12,5,3x3,B06,0.20766458333333335,-58.8622547,-27.4690254
2023-12-12,5,3x3,B07,0.20779375,-58.8622547,-27.4690254
2023-12-12,5,3x3,B08,0.18906666666666663,-58.8622547,-27.4690254
2023-12-12,5,3x3,B8A,0.19579444444444444,-58.8622547,-27.4690254
2023-12-12,5,3x3,B11,0.19191458333333333,-58.8622547,-27.4690254
2023-12-12,5,3x3,B12,0.18396597222222225,-58.8622547,-27.4690254
2023-12-12,6,1x1,B01,0.203775,-58.8604727,-27.4707805
2023-12-12,6,1x1,B02,0.231,-58.8604727,-27.4707805
2023-12-12,6,1x1,B03,0.281,-58.8604727,-27.4707805
2023-12-12,6,1x1,B04,0.2778,-58.8604727,-27.4707805
2023-12-12,6,1x1,B05,0.251,-58.8604727,-27.4707805
2023-12-12,6,1x1,B06,0.20045,-58.8604727,-27.4707805
2023-12-12,6,1x1,B07,0.1972,-58.8604727,-27.4707805
2023-12-12,6,1x1,B08,0.1992,-58.8604727,-27.4707805
2023-12-12,6,1x1,B8A,0.18849375,-58.8604727,-27.4707805
2023-12-12,6,1x1,B11,0.1791125,-58.8604727,-27.4707805
2023-12-12,6,1x1,B12,0.1749125,-58.8604727,-27.4707805
2023-12-12,6,3x3,B01,0.2034416666666667,-58.8604727,-27.4707805
2023-12-12,6,3x3,B02,0.22404444444444443,-58.8604727,-27.4707805
2023-12-12,6,3x3,B03,0.2660666666666667,-58.8604727,-27.4707805
2023-12-12,6,3x3,B04,0.2691555555555556,-58.8604727,-27.4707805
2023-12-12,6,3x3,B05,0.2475659722222222,-58.8604727,-27.4707805
2023-12-12,6,3x3,B06,0.1968909722222222,-58.8604727,-27.4707805
2023-12-12,6,3x3,B07,0.19554930555555555,-58.8604727,-27.4707805
2023-12-12,6,3x3,B08,0.1864111111111111,-58.8604727,-27.4707805
2023-12-12,6,3x3,B8A,0.18598194444444444,-58.8604727,-27.4707805
2023-12-12,6,3x3,B11,0.1780027777777778,-58.8604727,-27.4707805
2023-12-12,6,3x3,B12,0.17314097222222222,-58.8604727,-27.4707805
2023-12-12,7,1x1,B01,0.19555625,-58.8589498,-27.4724654
2023-12-12,7,1x1,B02,0.2244,-58.8589498,-27.4724654
2023-12-12,7,1x1,B03,0.2648,-58.8589498,-27.4724654
2023-12-12,7,1x1,B04,0.2696,-58.8589498,-27.4724654
2023-12-12,7,1x1,B05,0.2525125,-58.8589498,-27.4724654
2023-12-12,7,1x1,B06,0.20170625,-58.8589498,-27.4724654
2023-12-12,7,1x1,B07,0.20233125,-58.8589498,-27.4724654
2023-12-12,7,1x1,B08,0.1892,-58.8589498,-27.4724654
2023-12-12,7,1x1,B8A,0.19358125,-58.8589498,-27.4724654
2023-12-12,7,1x1,B11,0.1908125,-58.8589498,-27.4724654
2023-12-12,7,1x1,B12,0.18169375,-58.8589498,-27.4724654
2023-12-12,7,3x3,B01,0.19557152777777775,-58.8589498,-27.4724654
2023-12-12,7,3x3,B02,0.22306666666666664,-58.8589498,-27.4724654
2023-12-12,7,3x3,B03,0.26751111111111114,-58.8589498,-27.4724654
2023-12-12,7,3x3,B04,0.2693111111111111,-58.8589498,-27.4724654
2023-12-12,7,3x3,B05,0.25299791666666666,-58.8589498,-27.4724654
2023-12-12,7,3x3,B06,0.20236458333333332,-58.8589498,-27.4724654
2023-12-12,7,3x3,B07,0.2030423611111111,-58.8589498,-27.4724654
2023-12-12,7,3x3,B08,0.1873,-58.8589498,-27.4724654
2023-12-12,7,3x3,B8A,0.19419583333333332,-58.8589498,-27.4724654
2023-12-12,7,3x3,B11,0.1912888888888889,-58.8589498,-27.4724654
2023-12-12,7,3x3,B12,0.1835263888888889,-58.8589498,-27.4724654
2023-12-12,8,1x1,B01,0.1636375,-58.8567404,-27.4734066
2023-12-12,8,1x1,B02,0.171,-58.8567404,-27.4734066
2023-12-12,8,1x1,B03,0.2082,-58.8567404,-27.4734066
2023-12-12,8,1x1,B04,0.2052,-58.8567404,-27.4734066
2023-12-12,8,1x1,B05,0.1793375,-58.8567404,-27.4734066
2023-12-12,8,1x1,B06,0.1382625,-58.8567404,-27.4734066
2023-12-12,8,1x1,B07,0.14045625,-58.8567404,-27.4734066
2023-12-12,8,1x1,B08,0.1402,-58.8567404,-27.4734066
2023-12-12,8,1x1,B8A,0.13664375,-58.8567404,-27.4734066
2023-12-12,8,1x1,B11,0.14295625,-58.8567404,-27.4734066
2023-12-12,8,1x1,B12,0.13868125,-58.8567404,-27.4734066
2023-12-12,8,3x3,B01,0.16387291666666667,-58.8567404,-27.4734066
2023-12-12,8,3x3,B02,0.1553,-58.8567404,-27.4734066
2023-12-12,8,3x3,B03,0.1895,-58.8567404,-27.4734066
2023-12-12,8,3x3,B04,0.1904,-58.8567404,-27.4734066
2023-12-12,8,3x3,B05,0.18016180555555555,-58.8567404,-27.4734066
2023-12-12,8,3x3,B06,0.14143819444444444,-58.8567404,-27.4734066
2023-12-12,8,3x3,B07,0.1432875,-58.8567404,-27.4734066
2023-12-12,8,3x3,B08,0.13184444444444443,-58.8567404,-27.4734066
2023-12-12,8,3x3,B8A,0.13786736111111111,-58.8567404,-27.4734066
2023-12-12,8,3x3,B11,0.14479375,-58.8567404,-27.4734066
2023-12-12,8,3x3,B12,0.14130208333333333,-58.8567404,-27.4734066
2024-05-20,1,1x1,B01,0.14544375,-58.8680573,-27.4644962
2024-05-20,1,1x1,B02,0.1464,-58.8680573,-27.4644962
2024-05-20,1,1x1,B03,0.1884,-58.8680573,-27.4644962
2024-05-20,1,1x1,B04,0.234,-58.8680573,-27.4644962
2024-05-20,1,1x1,B05,0.23685,-58.8680573,-27.4644962
2024-05-20,1,1x1,B06,0.1847125,-58.8680573,-27.4644962
2024-05-20,1,1x1,B07,0.18669375,-58.8680573,-27.4644962
2024-05-20,1,1x1,B08,0.1792,-58.8680573,-27.4644962
2024-05-20,1,1x1,B8A,0.15604375,-58.8680573,-27.4644962
2024-05-20,1,1x1,B11,0.11854375,-58.8680573,-27.4644962
2024-05-20,1,1x1,B12,0.1183625,-58.8680573,-27.4644962
2024-05-20,1,3x3,B01,0.1448090277777778,-58.8680573,-27.4644962
2024-05-20,1,3x3,B02,0.1473888888888889,-58.8680573,-27.4644962
2024-05-20,1,3x3,B03,0.1857222222222222,-58.8680573,-27.4644962
2024-05-20,1,3x3,B04,0.23257777777777777,-58.8680573,-27.4644962
2024-05-20,1,3x3,B05,0.24073055555555556,-58.8680573,-27.4644962
2024-05-20,1,3x3,B06,0.1894597222222222,-58.8680573,-27.4644962
2024-05-20,1,3x3,B07,0.19079236111111111,-58.8680573,-27.4644962
2024-05-20,1,3x3,B08,0.1766111111111111,-58.8680573,-27.4644962
2024-05-20,1,3x3,B8A,0.16129722222222223,-58.8680573,-27.4644962
2024-05-20,1,3x3,B11,0.12532222222222222,-58.8680573,-27.4644962
2024-05-20,1,3x3,B12,0.12477361111111113,-58.8680573,-27.4644962
2024-05-20,2,1x1,B01,0.1245125,-58.8669696,-27.4652135
2024-05-20,2,1x1,B02,0.1436,-58.8669696,-27.4652135
2024-05-20,2,1x1,B03,0.1836,-58.8669696,-27.4652135
2024-05-20,2,1x1,B04,0.2286,-58.8669696,-27.4652135
2024-05-20,2,1x1,B05,0.2354,-58.8669696,-27.4652135
2024-05-20,2,1x1,B06,0.18105625,-58.8669696,-27.4652135
2024-05-20,2,1x1,B07,0.18323125,-58.8669696,-27.4652135
2024-05-20,2,1x1,B08,0.1771,-58.8669696,-27.4652135
2024-05-20,2,1x1,B8A,0.15243125,-58.8669696,-27.4652135
2024-05-20,2,1x1,B11,0.1033125,-58.8669696,-27.4652135
2024-05-20,2,1x1,B12,0.10289375,-58.8669696,-27.4652135
2024-05-20,2,3x3,B01,0.12451319444444443,-58.8669696,-27.4652135
2024-05-20,2,3x3,B02,0.1444,-58.8669696,-27.4652135
2024-05-20,2,3x3,B03,0.18352222222222225,-58.8669696,-27.4652135
2024-05-20,2,3x3,B04,0.22911111111111113,-58.8669696,-27.4652135
2024-05-20,2,3x3,B05,0.2353125,-58.8669696,-27.4652135
2024-05-20,2,3x3,B06,0.18065694444444444,-58.8669696,-27.4652135
2024-05-20,2,3x3,B07,0.18323541666666668,-58.8669696,-27.4652135
2024-05-20,2,3x3,B08,0.17605555555555558,-58.8669696,-27.4652135
2024-05-20,2,3x3,B8A,0.15210069444444443,-58.8669696,-27.4652135
2024-05-20,2,3x3,B11,0.10321597222222222,-58.8669696,-27.4652135
2024-05-20,2,3x3,B12,0.10271666666666668,-58.8669696,-27.4652135
2024-05-20,3,1x1,B01,0.122725,-58.8655555,-27.4662499
2024-05-20,3,1x1,B02,0.1458,-58.8655555,-27.4662499
2024-05-20,3,1x1,B03,0.1855,-58.8655555,-27.4662499
2024-05-20,3,1x1,B04,0.2258,-58.8655555,-27.4662499
2024-05-20,3,1x1,B05,0.22674375,-58.8655555,-27.4662499
2024-05-20,3,1x1,B06,0.17405,-58.8655555,-27.4662499
2024-05-20,3,1x1,B07,0.1751625,-58.8655555,-27.4662499
2024-05-20,3,1x1,B08,0.1646,-58.8655555,-27.4662499
2024-05-20,3,1x1,B8A,0.1448,-58.8655555,-27.4662499
2024-05-20,3,1x1,B11,0.10079375,-58.8655555,-27.4662499
2024-05-20,3,1x1,B12,0.1015625,-58.8655555,-27.4662499
2024-05-20,3,3x3,B01,0.12270347222222222,-58.8655555,-27.4662499
2024-05-20,3,3x3,B02,0.14493333333333333,-58.8655555,-27.4662499
2024-05-20,3,3x3,B03,0.1834777777777778,-58.8655555,-27.4662499
2024-05-20,3,3x3,B04,0.22448888888888888,-58.8655555,-27.4662499
2024-05-20,3,3x3,B05,0.22700138888888888,-58.8655555,-27.4662499
2024-05-20,3,3x3,B06,0.1735986111111111,-58.8655555,-27.4662499
2024-05-20,3,3x3,B07,0.1746861111111111,-58.8655555,-27.4662499
2024-05-20,3,3x3,B08,0.16463333333333333,-58.8655555,-27.4662499
2024-05-20,3,3x3,B8A,0.14457708333333333,-58.8655555,-27.4662499
2024-05-20,3,3x3,B11,0.10070833333333332,-58.8655555,-27.4662499
2024-05-20,3,3x3,B12,0.10163611111111112,-58.8655555,-27.4662499
2024-05-20,4,1x1,B01,0.1172375,-58.8642187,-27.4673687
2024-05-20,4,1x1,B02,0.1398,-58.8642187,-27.4673687
2024-05-20,4,1x1,B03,0.1777,-58.8642187,-27.4673687
2024-05-20,4,1x1,B04,0.218,-58.8642187,-27.4673687
2024-05-20,4,1x1,B05,0.2136375,-58.8642187,-27.4673687
2024-05-20,4,1x1,B06,0.15828125,-58.8642187,-27.4673687
2024-05-20,4,1x1,B07,0.15986875,-58.8642187,-27.4673687
2024-05-20,4,1x1,B08,0.1518,-58.8642187,-27.4673687
2024-05-20,4,1x1,B8A,0.1342,-58.8642187,-27.4673687
2024-05-20,4,1x1,B11,0.1014375,-58.8642187,-27.4673687
2024-05-20,4,1x1,B12,0.1014875,-58.8642187,-27.4673687
2024-05-20,4,3x3,B01,0.11746875,-58.8642187,-27.4673687
2024-05-20,4,3x3,B02,0.13977777777777778,-58.8642187,-27.4673687
2024-05-20,4,3x3,B03,0.17887777777777775,-58.8642187,-27.4673687
2024-05-20,4,3x3,B04,0.21608888888888889,-58.8642187,-27.4673687
2024-05-20,4,3x3,B05,0.21056597222222223,-58.8642187,-27.4673687
2024-05-20,4,3x3,B06,0.15662083333333332,-58.8642187,-27.4673687
2024-05-20,4,3x3,B07,0.15843125,-58.8642187,-27.4673687
2024-05-20,4,3x3,B08,0.1516,-58.8642187,-27.4673687
2024-05-20,4,3x3,B8A,0.13295347222222223,-58.8642187,-27.4673687
2024-05-20,4,3x3,B11,0.10139722222222222,-58.8642187,-27.4673687
2024-05-20,4,3x3,B12,0.10161041666666666,-58.8642187,-27.4673687
2024-05-20,5,1x1,B01,0.1215125,-58.8628216,-27.4692696
2024-05-20,5,1x1,B02,0.1414,-58.8628216,-27.4692696
2024-05-20,5,1x1,B03,0.178,-58.8628216,-27.4692696
2024-05-20,5,1x1,B04,0.2092,-58.8628216,-27.4692696
2024-05-20,5,1x1,B05,0.205,-58.8628216,-27.4692696
2024-05-20,5,1x1,B06,0.1475875,-58.8628216,-27.4692696
2024-05-20,5,1x1,B07,0.14721875,-58.8628216,-27.4692696
2024-05-20,5,1x1,B08,0.141,-58.8628216,-27.4692696
2024-05-20,5,1x1,B8A,0.12536875,-58.8628216,-27.4692696
2024-05-20,5,1x1,B11,0.10060625,-58.8628216,-27.4692696
2024-05-20,5,1x1,B12,0.10188125,-58.8628216,-27.4692696
2024-05-20,5,3x3,B01,0.12141041666666667,-58.8628216,-27.4692696
2024-05-20,5,3x3,B02,0.1394,-58.8628216,-27.4692696
2024-05-20,5,3x3,B03,0.17728888888888888,-58.8628216,-27.4692696
2024-05-20,5,3x3,B04,0.20953333333333335,-58.8628216,-27.4692696
2024-05-20,5,3x3,B05,0.20513125,-58.8628216,-27.4692696
2024-05-20,5,3x3,B06,0.14751944444444445,-58.8628216,-27.4692696
2024-05-20,5,3x3,B07,0.1475875,-58.8628216,-27.4692696
2024-05-20,5,3x3,B08,0.1408222222222222,-58.8628216,-27.4692696
2024-05-20,5,3x3,B8A,0.12520347222222222,-58.8628216,-27.4692696
2024-05-20,5,3x3,B11,0.1007923611111111,-58.8628216,-27.4692696
2024-05-20,5,3x3,B12,0.10175416666666666,-58.8628216,-27.4692696
2024-05-20,6,1x1,B01,0.1187125,-58.8615767,-27.4704693
2024-05-20,6,1x1,B02,0.1357,-58.8615767,-27.4704693
2024-05-20,6,1x1,B03,0.1739,-58.8615767,-27.4704693
2024-05-20,6,1x1,B04,0.2046,-58.8615767,-27.4704693
2024-05-20,6,1x1,B05,0.1920625,-58.8615767,-27.4704693
2024-05-20,6,1x1,B06,0.1370875,-58.8615767,-27.4704693
2024-05-20,6,1x1,B07,0.13664375,-58.8615767,-27.4704693
2024-05-20,6,1x1,B08,0.1321,-58.8615767,-27.4704693
2024-05-20,6,1x1,B8A,0.1219625,-58.8615767,-27.4704693
2024-05-20,6,1x1,B11,0.1014,-58.8615767,-27.4704693
2024-05-20,6,1x1,B12,0.1015375,-58.8615767,-27.4704693
2024-05-20,6,3x3,B01,0.11856875,-58.8615767,-27.4704693
2024-05-20,6,3x3,B02,0.13462222222222223,-58.8615767,-27.4704693
2024-05-20,6,3x3,B03,0.1718111111111111,-58.8615767,-27.4704693
2024-05-20,6,3x3,B04,0.19821111111111112,-58.8615767,-27.4704693
2024-05-20,6,3x3,B05,0.19058680555555557,-58.8615767,-27.4704693
2024-05-20,6,3x3,B06,0.1365236111111111,-58.8615767,-27.4704693
2024-05-20,6,3x3,B07,0.13659791666666668,-58.8615767,-27.4704693
2024-05-20,6,3x3,B08,0.13174444444444444,-58.8615767,-27.4704693
2024-05-20,6,3x3,B8A,0.1211125,-58.8615767,-27.4704693
2024-05-20,6,3x3,B11,0.1017138888888889,-58.8615767,-27.4704693
2024-05-20,6,3x3,B12,0.10154652777777778,-58.8615767,-27.4704693
2024-05-20,7,1x1,B01,0.1168375,-58.8598219,-27.4721863
2024-05-20,7,1x1,B02,0.134,-58.8598219,-27.4721863
2024-05-20,7,1x1,B03,0.1716,-58.8598219,-27.4721863
2024-05-20,7,1x1,B04,0.1933,-58.8598219,-27.4721863
2024-05-20,7,1x1,B05,0.18113125,-58.8598219,-27.4721863
2024-05-20,7,1x1,B06,0.12800625,-58.8598219,-27.4721863
2024-05-20,7,1x1,B07,0.1286,-58.8598219,-27.4721863
2024-05-20,7,1x1,B08,0.1234,-58.8598219,-27.4721863
2024-05-20,7,1x1,B8A,0.11374375,-58.8598219,-27.4721863
2024-05-20,7,1x1,B11,0.1011375,-58.8598219,-27.4721863
2024-05-20,7,1x1,B12,0.1026,-58.8598219,-27.4721863
2024-05-20,7,3x3,B01,0.11680416666666668,-58.8598219,-27.4721863
2024-05-20,7,3x3,B02,0.13412222222222225,-58.8598219,-27.4721863
2024-05-20,7,3x3,B03,0.17214444444444443,-58.8598219,-27.4721863
2024-05-20,7,3x3,B04,0.1943111111111111,-58.8598219,-27.4721863
2024-05-20,7,3x3,B05,0.1808298611111111,-58.8598219,-27.4721863
2024-05-20,7,3x3,B06,0.1277222222222222,-58.8598219,-27.4721863
2024-05-20,7,3x3,B07,0.1279875,-58.8598219,-27.4721863
2024-05-20,7,3x3,B08,0.1239222222222222,-58.8598219,-27.4721863
2024-05-20,7,3x3,B8A,0.1137888888888889,-58.8598219,-27.4721863
2024-05-20,7,3x3,B11,0.10126666666666666,-58.8598219,-27.4721863
2024-05-20,7,3x3,B12,0.10236944444444444,-58.8598219,-27.4721863
2024-05-20,8,1x1,B01,0.11510625,-58.8579279,-27.4732325
2024-05-20,8,1x1,B02,0.1294,-58.8579279,-27.4732325
2024-05-20,8,1x1,B03,0.1714,-58.8579279,-27.4732325
2024-05-20,8,1x1,B04,0.1843,-58.8579279,-27.4732325
2024-05-20,8,1x1,B05,0.1708125,-58.8579279,-27.4732325
2024-05-20,8,1x1,B06,0.12190625,-58.8579279,-27.4732325
2024-05-20,8,1x1,B07,0.1229,-58.8579279,-27.4732325
2024-05-20,8,1x1,B08,0.1182,-58.8579279,-27.4732325
2024-05-20,8,1x1,B8A,0.10921875,-58.8579279,-27.4732325
2024-05-20,8,1x1,B11,0.1023,-58.8579279,-27.4732325
2024-05-20,8,1x1,B12,0.10343125,-58.8579279,-27.4732325
2024-05-20,8,3x3,B01,0.1149576388888889,-58.8579279,-27.4732325
2024-05-20,8,3x3,B02,0.1321111111111111,-58.8579279,-27.4732325
2024-05-20,8,3x3,B03,0.17097777777777778,-58.8579279,-27.4732325
2024-05-20,8,3x3,B04,0.1850111111111111,-58.8579279,-27.4732325
2024-05-20,8,3x3,B05,0.170975,-58.8579279,-27.4732325
2024-05-20,8,3x3,B06,0.1219,-58.8579279,-27.4732325
2024-05-20,8,3x3,B07,0.12285972222222222,-58.8579279,-27.4732325
2024-05-20,8,3x3,B08,0.11788888888888888,-58.8579279,-27.4732325
2024-05-20,8,3x3,B8A,0.10917361111111112,-58.8579279,-27.4732325
2024-05-20,8,3x3,B11,0.10222777777777778,-58.8579279,-27.4732325
2024-05-20,8,3x3,B12,0.10338819444444444,-58.8579279,-27.4732325
2024-05-30,1,1x1,B01,0.1218,-58.8688526,-27.4651438
2024-05-30,1,1x1,B02,0.1468,-58.8688526,-27.4651438
2024-05-30,1,1x1,B03,0.185,-58.8688526,-27.4651438
2024-05-30,1,1x1,B04,0.2276,-58.8688526,-27.4651438
2024-05-30,1,1x1,B05,0.2333,-58.8688526,-27.4651438
2024-05-30,1,1x1,B06,0.1768,-58.8688526,-27.4651438
2024-05-30,1,1x1,B07,0.1771,-58.8688526,-27.4651438
2024-05-30,1,1x1,B08,0.1703,-58.8688526,-27.4651438
2024-05-30,1,1x1,B8A,0.149,-58.8688526,-27.4651438
2024-05-30,1,1x1,B11,0.1051,-58.8688526,-27.4651438
2024-05-30,1,1x1,B12,0.1041,-58.8688526,-27.4651438
2024-05-30,1,3x3,B01,0.12215555555555556,-58.8688526,-27.4651438
2024-05-30,1,3x3,B02,0.1446,-58.8688526,-27.4651438
2024-05-30,1,3x3,B03,0.18404444444444443,-58.8688526,-27.4651438
2024-05-30,1,3x3,B04,0.22762222222222223,-58.8688526,-27.4651438
2024-05-30,1,3x3,B05,0.23311111111111113,-58.8688526,-27.4651438
2024-05-30,1,3x3,B06,0.17692222222222223,-58.8688526,-27.4651438
2024-05-30,1,3x3,B07,0.1772111111111111,-58.8688526,-27.4651438
2024-05-30,1,3x3,B08,0.16896666666666668,-58.8688526,-27.4651438
2024-05-30,1,3x3,B8A,0.1487888888888889,-58.8688526,-27.4651438
2024-05-30,1,3x3,B11,0.10525555555555556,-58.8688526,-27.4651438
2024-05-30,1,3x3,B12,0.10445555555555557,-58.8688526,-27.4651438
2024-05-30,2,1x1,B01,0.1246,-58.866683,-27.4656234
2024-05-30,2,1x1,B02,0.1442,-58.866683,-27.4656234
2024-05-30,2,1x1,B03,0.1835,-58.866683,-27.4656234
2024-05-30,2,1x1,B04,0.2256,-58.866683,-27.4656234
2024-05-30,2,1x1,B05,0.2321,-58.866683,-27.4656234
2024-05-30,2,1x1,B06,0.175,-58.866683,-27.4656234
2024-05-30,2,1x1,B07,0.1769,-58.866683,-27.4656234
2024-05-30,2,1x1,B08,0.165,-58.866683,-27.4656234
2024-05-30,2,1x1,B8A,0.142,-58.866683,-27.4656234
2024-05-30,2,1x1,B11,0.102,-58.866683,-27.4656234
2024-05-30,2,1x1,B12,0.1026,-58.866683,-27.4656234
2024-05-30,2,3x3,B01,0.12458888888888889,-58.866683,-27.4656234
2024-05-30,2,3x3,B02,0.14487777777777777,-58.866683,-27.4656234
2024-05-30,2,3x3,B03,0.18362222222222221,-58.866683,-27.4656234
2024-05-30,2,3x3,B04,0.22662222222222222,-58.866683,-27.4656234
2024-05-30,2,3x3,B05,0.23211111111111113,-58.866683,-27.4656234
2024-05-30,2,3x3,B06,0.1748222222222222,-58.866683,-27.4656234
2024-05-30,2,3x3,B07,0.1766111111111111,-58.866683,-27.4656234
2024-05-30,2,3x3,B08,0.16512222222222223,-58.866683,-27.4656234
2024-05-30,2,3x3,B8A,0.14235555555555557,-58.866683,-27.4656234
2024-05-30,2,3x3,B11,0.10188888888888889,-58.866683,-27.4656234
2024-05-30,2,3x3,B12,0.10235555555555556,-58.866683,-27.4656234
2024-05-30,3,1x1,B01,0.1247,-58.8652638,-27.4674984
2024-05-30,3,1x1,B02,0.14,-58.8652638,-27.4674984
2024-05-30,3,1x1,B03,0.1819,-58.8652638,-27.4674984
2024-05-30,3,1x1,B04,0.218,-58.8652638,-27.4674984
2024-05-30,3,1x1,B05,0.2175,-58.8652638,-27.4674984
2024-05-30,3,1x1,B06,0.1575,-58.8652638,-27.4674984
2024-05-30,3,1x1,B07,0.1561,-58.8652638,-27.4674984
2024-05-30,3,1x1,B08,0.1463,-58.8652638,-27.4674984
2024-05-30,3,1x1,B8A,0.1297,-58.8652638,-27.4674984
2024-05-30,3,1x1,B11,0.0998,-58.8652638,-27.4674984
2024-05-30,3,1x1,B12,0.1006,-58.8652638,-27.4674984
2024-05-30,3,3x3,B01,0.12465555555555556,-58.8652638,-27.4674984
2024-05-30,3,3x3,B02,0.14152222222222222,-58.8652638,-27.4674984
2024-05-30,3,3x3,B03,0.1817777777777778,-58.8652638,-27.4674984
2024-05-30,3,3x3,B04,0.21697777777777777,-58.8652638,-27.4674984
2024-05-30,3,3x3,B05,0.21731111111111112,-58.8652638,-27.4674984
2024-05-30,3,3x3,B06,0.15703333333333333,-58.8652638,-27.4674984
2024-05-30,3,3x3,B07,0.1560777777777778,-58.8652638,-27.4674984
2024-05-30,3,3x3,B08,0.14657777777777778,-58.8652638,-27.4674984
2024-05-30,3,3x3,B8A,0.1297,-58.8652638,-27.4674984
2024-05-30,3,3x3,B11,0.0999,-58.8652638,-27.4674984
2024-05-30,3,3x3,B12,0.10066666666666667,-58.8652638,-27.4674984
2024-05-30,4,1x1,B01,0.1239,-58.8635679,-27.4698467
2024-05-30,4,1x1,B02,0.1417,-58.8635679,-27.4698467
2024-05-30,4,1x1,B03,0.1802,-58.8635679,-27.4698467
2024-05-30,4,1x1,B04,0.2052,-58.8635679,-27.4698467
2024-05-30,4,1x1,B05,0.1957,-58.8635679,-27.4698467
2024-05-30,4,1x1,B06,0.1358,-58.8635679,-27.4698467
2024-05-30,4,1x1,B07,0.1368,-58.8635679,-27.4698467
